# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Peak-Frequency"
1.703694348E2,6.328125000E2
1.704121015E2,4.453125000E2
1.704547682E2,3.984375000E2
1.704974348E2,5.156250000E2
1.705401015E2,1.640625000E2
1.705827682E2,5.390625000E2
1.706254348E2,5.625000000E2
1.706681015E2,5.625000000E2
1.707107682E2,7.265625000E2
1.707534348E2,7.265625000E2
1.707961015E2,1.640625000E2
1.708387682E2,3.750000000E2
1.708814348E2,6.796875000E2
1.709241015E2,4.687500000E1
1.709667682E2,6.562500000E2
1.710094348E2,1.875000000E2
1.710521015E2,4.687500000E1
1.710947682E2,6.328125000E2
1.711374348E2,6.093750000E2
1.711801015E2,6.093750000E2
1.712227682E2,3.750000000E2
1.712654348E2,3.750000000E2
1.713081015E2,4.687500000E1
1.713507682E2,4.687500000E1
1.713934348E2,7.500000000E2
1.714361015E2,7.734375000E2
1.714787682E2,4.453125000E2
1.715214348E2,2.343750000E2
1.715641015E2,4.921875000E2
1.716067682E2,4.921875000E2
1.716494348E2,2.812500000E2
1.716921015E2,5.625000000E2
1.717347682E2,7.500000000E2
1.717774348E2,5.625000000E2
1.718201015E2,6.093750000E2
1.718627682E2,6.562500000E2
1.719054348E2,7.031250000E2
1.719481015E2,7.265625000E2
1.719907682E2,7.500000000E2
1.720334348E2,7.265625000E2
1.720761015E2,7.265625000E2
1.721187682E2,7.500000000E2
1.721614348E2,3.750000000E2
1.722041015E2,7.734375000E2
1.722467682E2,5.625000000E2
1.722894348E2,7.265625000E2
1.723321015E2,3.750000000E2
1.723747682E2,4.687500000E1
1.724174348E2,3.984375000E2
1.724601015E2,2.343750000E1
1.725027682E2,6.328125000E2
1.725454348E2,4.687500000E2
1.725881015E2,2.343750000E1
1.726307682E2,6.328125000E2
1.726734348E2,3.984375000E2
1.727161015E2,3.750000000E2
1.727587682E2,5.625000000E2
1.728014348E2,5.625000000E2
1.728441015E2,3.281250000E2
1.728867682E2,8.437500000E2
1.729294348E2,3.984375000E2
1.729721015E2,3.750000000E2
1.730147682E2,2.812500000E2
1.730574348E2,2.578125000E2
1.731001015E2,2.812500000E2
1.731427682E2,8.671875000E2
1.731854348E2,3.750000000E2
1.732281015E2,3.750000000E2
1.732707682E2,3.984375000E2
1.733134348E2,3.750000000E2
1.733561015E2,2.343750000E1
1.733987682E2,3.984375000E2
1.734414348E2,3.750000000E2
1.734841015E2,6.093750000E2
1.735267682E2,4.687500000E2
1.735694348E2,8.437500000E2
1.736121015E2,3.984375000E2
1.736547682E2,7.734375000E2
1.736974348E2,8.203125000E2
1.737401015E2,7.968750000E2
1.737827682E2,6.796875000E2
1.738254348E2,6.796875000E2
1.738681015E2,6.562500000E2
1.739107682E2,9.375000000E2
1.739534348E2,3.984375000E2
1.739961015E2,3.046875000E2
1.740387682E2,1.640625000E2
1.740814348E2,2.812500000E2
1.741241015E2,2.812500000E2
1.741667682E2,7.265625000E2
1.742094348E2,5.156250000E2
1.742521015E2,2.812500000E2
1.742947682E2,2.812500000E2
1.743374348E2,5.859375000E2
1.743801015E2,7.265625000E2
1.744227682E2,8.203125000E2
1.744654348E2,7.500000000E2
1.745081015E2,2.578125000E2
1.745507682E2,2.812500000E2
1.745934348E2,7.500000000E2
1.746361015E2,7.500000000E2
1.746787682E2,7.265625000E2
1.747214348E2,7.265625000E2
1.747641015E2,4.687500000E1
1.748067682E2,1.640625000E2
1.748494348E2,1.640625000E2
1.748921015E2,1.640625000E2
1.749347682E2,2.343750000E1
1.749774348E2,3.046875000E2
1.750201015E2,2.578125000E2
1.750627682E2,3.281250000E2
1.751054348E2,3.046875000E2
1.751481015E2,6.562500000E2
1.751907682E2,4.687500000E1
1.752334348E2,2.343750000E1
1.752761015E2,2.343750000E1
1.753187682E2,2.343750000E1
1.753614348E2,4.687500000E1
1.754041015E2,2.343750000E1
1.754467682E2,1.875000000E2
1.754894348E2,1.875000000E2
1.755321015E2,2.812500000E2
1.755747682E2,4.453125000E2
1.756174348E2,1.171875000E2
1.756601015E2,1.171875000E2
1.757027682E2,2.812500000E2
1.757454348E2,5.859375000E2
1.757881015E2,1.171875000E2
1.758307682E2,3.046875000E2
1.758734348E2,2.812500000E2
1.759161015E2,2.578125000E2
1.759587682E2,3.046875000E2
1.760014348E2,6.562500000E2
1.760441015E2,6.562500000E2
1.760867682E2,8.203125000E2
1.761294348E2,2.812500000E2
1.761721015E2,2.812500000E2
1.762147682E2,7.734375000E2
1.762574348E2,7.734375000E2
1.763001015E2,3.750000000E2
1.763427682E2,5.156250000E2
1.763854348E2,2.343750000E1
1.764281015E2,4.687500000E1
1.764707682E2,6.796875000E2
1.765134348E2,1.804687500E3
1.765561015E2,6.093750000E2
1.765987682E2,6.093750000E2
1.766414348E2,6.328125000E2
1.766841015E2,8.671875000E2
1.767267682E2,8.671875000E2
1.767694348E2,6.093750000E2
1.768121015E2,3.984375000E2
1.768547682E2,5.390625000E2
1.768974348E2,6.796875000E2
1.769401015E2,6.796875000E2
1.769827682E2,6.093750000E2
1.770254348E2,7.031250000E2
1.770681015E2,6.562500000E2
1.771107682E2,4.687500000E2
1.771534348E2,2.812500000E2
1.771961015E2,3.984375000E2
1.772387682E2,3.984375000E2
1.772814348E2,1.031250000E3
1.773241015E2,1.031250000E3
1.773667682E2,6.562500000E2
1.774094348E2,2.812500000E2
1.774521015E2,9.140625000E2
1.774947682E2,7.265625000E2
1.775374348E2,5.390625000E2
1.775801015E2,6.562500000E2
1.776227682E2,6.328125000E2
1.776654348E2,2.812500000E2
1.777081015E2,5.625000000E2
1.777507682E2,2.812500000E2
1.777934348E2,3.281250000E2
1.778361015E2,6.328125000E2
1.778787682E2,6.328125000E2
1.779214348E2,6.093750000E2
1.779641015E2,6.562500000E2
1.780067682E2,7.968750000E2
1.780494348E2,3.281250000E2
1.780921015E2,1.640625000E2
1.781347682E2,7.265625000E2
1.781774348E2,4.687500000E2
1.782201015E2,6.796875000E2
1.782627682E2,7.265625000E2
1.783054348E2,7.265625000E2
1.783481015E2,7.265625000E2
1.783907682E2,7.265625000E2
1.784334348E2,6.562500000E2
1.784761015E2,8.437500000E2
1.785187682E2,6.328125000E2
1.785614348E2,9.609375000E2
1.786041015E2,9.609375000E2
1.786467682E2,9.375000000E2
1.786894348E2,6.796875000E2
1.787321015E2,2.812500000E2
1.787747682E2,7.500000000E2
1.788174348E2,8.203125000E2
1.788601015E2,2.343750000E1
1.789027682E2,6.796875000E2
1.789454348E2,4.218750000E2
1.789881015E2,4.687500000E2
1.790307682E2,9.375000000E2
1.790734348E2,6.328125000E2
1.791161015E2,7.734375000E2
1.791587682E2,7.500000000E2
1.792014348E2,2.812500000E2
1.792441015E2,2.812500000E2
1.792867682E2,2.343750000E1
1.793294348E2,2.812500000E2
1.793721015E2,1.101562500E3
1.794147682E2,8.437500000E2
1.794574348E2,2.578125000E2
1.795001015E2,8.906250000E2
1.795427682E2,9.609375000E2
1.795854348E2,4.453125000E2
1.796281015E2,4.453125000E2
1.796707682E2,5.156250000E2
1.797134348E2,8.437500000E2
1.797561015E2,8.906250000E2
1.797987682E2,8.203125000E2
1.798414348E2,8.437500000E2
1.798841015E2,2.343750000E2
1.799267682E2,6.796875000E2
1.799694348E2,6.796875000E2
1.800121015E2,8.906250000E2
1.800547682E2,8.906250000E2
1.800974348E2,6.562500000E2
1.801401015E2,2.812500000E2
1.801827682E2,5.156250000E2
1.802254348E2,8.203125000E2
1.802681015E2,6.562500000E2
1.803107682E2,9.609375000E2
1.803534348E2,2.578125000E2
1.803961015E2,2.812500000E2
1.804387682E2,6.796875000E2
1.804814348E2,6.796875000E2
1.805241015E2,4.921875000E2
1.805667682E2,2.812500000E2
1.806094348E2,2.812500000E2
1.806521015E2,2.812500000E2
1.806947682E2,2.578125000E2
1.807374348E2,2.812500000E2
1.807801015E2,2.812500000E2
1.808227682E2,4.687500000E2
1.808654348E2,5.625000000E2
1.809081015E2,7.031250000E2
1.809507682E2,7.734375000E2
1.809934348E2,8.671875000E2
1.810361015E2,8.671875000E2
1.810787682E2,8.906250000E2
1.811214348E2,8.437500000E2
1.811641015E2,7.500000000E2
1.812067682E2,8.437500000E2
1.812494348E2,2.343750000E1
1.812921015E2,1.171875000E2
1.813347682E2,3.750000000E2
1.813774348E2,2.812500000E2
1.814201015E2,1.406250000E2
1.814627682E2,1.406250000E2
1.815054348E2,3.046875000E2
1.815481015E2,2.343750000E1
1.815907682E2,2.812500000E2
1.816334348E2,7.031250000E2
1.816761015E2,7.031250000E2
1.817187682E2,6.796875000E2
1.817614348E2,7.265625000E2
1.818041015E2,4.687500000E2
1.818467682E2,7.500000000E2
1.818894348E2,7.500000000E2
1.819321015E2,6.562500000E2
1.819747682E2,8.437500000E2
1.820174348E2,3.515625000E2
1.820601015E2,4.687500000E2
1.821027682E2,3.984375000E2
1.821454348E2,5.859375000E2
1.821881015E2,9.609375000E2
1.822307682E2,9.609375000E2
1.822734348E2,5.156250000E2
1.823161015E2,5.625000000E2
1.823587682E2,5.625000000E2
1.824014348E2,6.328125000E2
1.824441015E2,6.093750000E2
1.824867682E2,4.687500000E2
1.825294348E2,6.328125000E2
1.825721015E2,3.515625000E2
1.826147682E2,3.046875000E2
1.826574348E2,3.515625000E2
1.827001015E2,3.046875000E2
1.827427682E2,9.609375000E2
1.827854348E2,1.195312500E3
1.828281015E2,3.750000000E2
1.828707682E2,5.625000000E2
1.829134348E2,3.750000000E2
1.829561015E2,7.031250000E2
1.829987682E2,3.750000000E2
1.830414348E2,2.812500000E2
1.830841015E2,5.156250000E2
1.831267682E2,4.687500000E2
1.831694348E2,4.687500000E2
1.832121015E2,4.453125000E2
1.832547682E2,1.031250000E3
1.832974348E2,6.562500000E2
1.833401015E2,5.859375000E2
1.833827682E2,3.984375000E2
1.834254348E2,7.031250000E2
1.834681015E2,6.796875000E2
1.835107682E2,7.265625000E2
1.835534348E2,6.796875000E2
1.835961015E2,7.265625000E2
1.836387682E2,6.796875000E2
1.836814348E2,6.796875000E2
1.837241015E2,5.156250000E2
1.837667682E2,4.921875000E2
1.838094348E2,7.031250000E1
1.838521015E2,1.640625000E2
1.838947682E2,3.046875000E2
1.839374348E2,7.734375000E2
1.839801015E2,6.796875000E2
1.840227682E2,2.812500000E2
1.840654348E2,1.054687500E3
1.841081015E2,1.031250000E3
1.841507682E2,1.031250000E3
1.841934348E2,8.203125000E2
1.842361015E2,8.203125000E2
1.842787682E2,3.984375000E2
1.843214348E2,3.984375000E2
1.843641015E2,7.734375000E2
1.844067682E2,1.125000000E3
1.844494348E2,1.078125000E3
1.844921015E2,1.031250000E3
1.845347682E2,6.796875000E2
1.845774348E2,7.031250000E2
1.846201015E2,7.265625000E2
1.846627682E2,7.265625000E2
1.847054348E2,7.265625000E2
1.847481015E2,3.046875000E2
1.847907682E2,6.093750000E2
1.848334348E2,7.500000000E2
1.848761015E2,7.500000000E2
1.849187682E2,6.562500000E2
1.849614348E2,8.906250000E2
1.850041015E2,1.640625000E2
1.850467682E2,2.109375000E2
1.850894348E2,2.109375000E2
1.851321015E2,2.812500000E2
1.851747682E2,2.812500000E2
1.852174348E2,2.812500000E2
1.852601015E2,2.812500000E2
1.853027682E2,3.093750000E3
1.853454348E2,2.367187500E3
1.853881015E2,2.343750000E3
1.854307682E2,3.140625000E3
1.854734348E2,7.968750000E2
1.855161015E2,6.328125000E2
1.855587682E2,6.562500000E2
1.856014348E2,6.328125000E2
1.856441015E2,1.007812500E3
1.856867682E2,7.968750000E2
1.857294348E2,7.500000000E2
1.857721015E2,7.500000000E2
1.858147682E2,5.156250000E2
1.858574348E2,1.640625000E2
1.859001015E2,5.390625000E2
1.859427682E2,6.093750000E2
1.859854348E2,6.093750000E2
1.860281015E2,2.812500000E2
1.860707682E2,4.687500000E1
1.861134348E2,5.390625000E2
1.861561015E2,1.875000000E2
1.861987682E2,1.406250000E2
1.862414348E2,6.328125000E2
1.862841015E2,3.046875000E2
1.863267682E2,3.046875000E2
1.863694348E2,3.046875000E2
1.864121015E2,3.046875000E2
1.864547682E2,3.046875000E2
1.864974348E2,3.046875000E2
1.865401015E2,7.500000000E2
1.865827682E2,7.500000000E2
1.866254348E2,8.437500000E2
1.866681015E2,2.578125000E2
1.867107682E2,2.812500000E2
1.867534348E2,1.875000000E2
1.867961015E2,5.390625000E2
1.868387682E2,5.156250000E2
1.868814348E2,2.812500000E2
1.869241015E2,3.750000000E2
1.869667682E2,4.687500000E2
1.870094348E2,2.578125000E2
1.870521015E2,4.921875000E2
1.870947682E2,6.093750000E2
1.871374348E2,7.265625000E2
1.871801015E2,4.921875000E2
1.872227682E2,7.265625000E2
1.872654348E2,7.031250000E2
1.873081015E2,8.437500000E2
1.873507682E2,7.031250000E2
1.873934348E2,7.031250000E2
1.874361015E2,2.812500000E2
1.874787682E2,4.687500000E1
1.875214348E2,6.796875000E2
1.875641015E2,6.796875000E2
1.876067682E2,4.687500000E1
1.876494348E2,3.984375000E2
1.876921015E2,3.750000000E2
1.877347682E2,7.500000000E2
1.877774348E2,7.500000000E2
1.878201015E2,2.109375000E2
1.878627682E2,4.687500000E2
1.879054348E2,1.640625000E2
1.879481015E2,1.640625000E2
1.879907682E2,3.750000000E2
1.880334348E2,3.750000000E2
1.880761015E2,2.812500000E2
1.881187682E2,3.984375000E2
1.881614348E2,7.734375000E2
1.882041015E2,2.578125000E2
1.882467682E2,7.500000000E2
1.882894348E2,8.437500000E2
1.883321015E2,9.140625000E2
1.883747682E2,5.859375000E2
1.884174348E2,6.093750000E2
1.884601015E2,5.859375000E2
1.885027682E2,9.843750000E2
1.885454348E2,3.984375000E2
1.885881015E2,4.687500000E1
1.886307682E2,8.437500000E2
1.886734348E2,2.812500000E2
1.887161015E2,7.968750000E2
1.887587682E2,7.500000000E2
1.888014348E2,3.750000000E2
1.888441015E2,6.093750000E2
1.888867682E2,7.734375000E2
1.889294348E2,4.687500000E2
1.889721015E2,5.390625000E2
1.890147682E2,8.437500000E2
1.890574348E2,8.437500000E2
1.891001015E2,6.328125000E2
1.891427682E2,6.093750000E2
1.891854348E2,1.640625000E2
1.892281015E2,7.265625000E2
1.892707682E2,7.031250000E2
1.893134348E2,2.812500000E2
1.893561015E2,7.734375000E2
1.893987682E2,7.968750000E2
1.894414348E2,7.265625000E2
1.894841015E2,5.625000000E2
1.895267682E2,6.328125000E2
1.895694348E2,6.328125000E2
1.896121015E2,6.328125000E2
1.896547682E2,4.687500000E2
1.896974348E2,6.562500000E2
1.897401015E2,4.453125000E2
1.897827682E2,5.390625000E2
1.898254348E2,5.625000000E2
1.898681015E2,6.562500000E2
1.899107682E2,4.687500000E2
1.899534348E2,7.968750000E2
1.899961015E2,6.562500000E2
1.900387682E2,6.328125000E2
1.900814348E2,6.562500000E2
1.901241015E2,3.750000000E2
1.901667682E2,6.562500000E2
1.902094348E2,6.328125000E2
1.902521015E2,1.640625000E2
1.902947682E2,5.390625000E2
1.903374348E2,9.843750000E2
1.903801015E2,9.140625000E2
1.904227682E2,9.140625000E2
1.904654348E2,8.906250000E2
1.905081015E2,7.265625000E2
1.905507682E2,4.687500000E2
1.905934348E2,7.031250000E2
1.906361015E2,5.156250000E2
1.906787682E2,5.390625000E2
1.907214348E2,2.578125000E2
1.907641015E2,4.687500000E2
1.908067682E2,6.328125000E2
1.908494348E2,3.750000000E2
1.908921015E2,3.750000000E2
1.909347682E2,5.390625000E2
1.909774348E2,5.156250000E2
1.910201015E2,2.578125000E2
1.910627682E2,3.046875000E2
1.911054348E2,6.796875000E2
1.911481015E2,6.796875000E2
1.911907682E2,7.265625000E2
1.912334348E2,7.265625000E2
1.912761015E2,7.265625000E2
1.913187682E2,4.218750000E2
1.913614348E2,4.453125000E2
1.914041015E2,2.812500000E2
1.914467682E2,2.812500000E2
1.914894348E2,2.812500000E2
1.915321015E2,3.515625000E2
1.915747682E2,3.750000000E2
1.916174348E2,3.281250000E2
1.916601015E2,1.382812500E3
1.917027682E2,8.437500000E2
1.917454348E2,3.281250000E2
1.917881015E2,3.750000000E2
1.918307682E2,7.031250000E2
1.918734348E2,3.984375000E2
1.919161015E2,3.750000000E2
1.919587682E2,7.265625000E2
1.920014348E2,2.812500000E2
1.920441015E2,3.515625000E2
1.920867682E2,3.515625000E2
1.921294348E2,3.281250000E2
1.921721015E2,3.984375000E2
1.922147682E2,2.812500000E2
1.922574348E2,2.812500000E2
1.923001015E2,5.859375000E2
1.923427682E2,7.265625000E2
1.923854348E2,6.796875000E2
1.924281015E2,6.796875000E2
1.924707682E2,5.859375000E2
1.925134348E2,6.093750000E2
1.925561015E2,3.750000000E2
1.925987682E2,7.031250000E2
1.926414348E2,5.859375000E2
1.926841015E2,5.390625000E2
1.927267682E2,5.390625000E2
1.927694348E2,1.640625000E2
1.928121015E2,3.750000000E2
1.928547682E2,7.500000000E2
1.928974348E2,5.156250000E2
1.929401015E2,5.156250000E2
1.929827682E2,7.265625000E2
1.930254348E2,7.265625000E2
1.930681015E2,7.265625000E2
1.931107682E2,6.562500000E2
1.931534348E2,6.562500000E2
1.931961015E2,6.562500000E2
1.932387682E2,6.562500000E2
1.932814348E2,6.328125000E2
1.933241015E2,9.375000000E2
1.933667682E2,1.007812500E3
1.934094348E2,7.265625000E2
1.934521015E2,1.031250000E3
1.934947682E2,7.734375000E2
1.935374348E2,7.031250000E2
1.935801015E2,6.562500000E2
1.936227682E2,7.265625000E2
1.936654348E2,7.500000000E2
1.937081015E2,7.500000000E2
1.937507682E2,5.390625000E2
1.937934348E2,2.812500000E2
1.938361015E2,2.906250000E3
1.938787682E2,6.796875000E2
1.939214348E2,7.031250000E2
1.939641015E2,5.625000000E2
1.940067682E2,5.390625000E2
1.940494348E2,2.812500000E2
1.940921015E2,9.843750000E2
1.941347682E2,1.007812500E3
1.941774348E2,5.625000000E2
1.942201015E2,5.859375000E2
1.942627682E2,6.093750000E2
1.943054348E2,6.093750000E2
1.943481015E2,6.093750000E2
1.943907682E2,6.093750000E2
1.944334348E2,3.515625000E2
1.944761015E2,3.515625000E2
1.945187682E2,3.515625000E2
1.945614348E2,8.203125000E2
1.946041015E2,6.328125000E2
1.946467682E2,3.750000000E2
1.946894348E2,6.093750000E2
1.947321015E2,6.328125000E2
1.947747682E2,5.625000000E2
1.948174348E2,6.796875000E2
1.948601015E2,2.812500000E2
1.949027682E2,9.375000000E2
1.949454348E2,7.734375000E2
1.949881015E2,7.265625000E2
1.950307682E2,6.796875000E2
1.950734348E2,8.203125000E2
1.951161015E2,7.031250000E2
1.951587682E2,3.750000000E2
1.952014348E2,3.750000000E2
1.952441015E2,3.750000000E2
1.952867682E2,5.390625000E2
1.953294348E2,6.796875000E2
1.953721015E2,6.796875000E2
1.954147682E2,6.796875000E2
1.954574348E2,7.265625000E2
1.955001015E2,1.875000000E2
1.955427682E2,3.750000000E2
1.955854348E2,6.562500000E2
1.956281015E2,5.390625000E2
1.956707682E2,5.390625000E2
1.957134348E2,2.812500000E2
1.957561015E2,2.812500000E2
1.957987682E2,2.812500000E2
1.958414348E2,7.500000000E2
1.958841015E2,7.031250000E2
1.959267682E2,9.609375000E2
1.959694348E2,7.500000000E2
1.960121015E2,9.843750000E2
1.960547682E2,9.843750000E2
1.960974348E2,7.265625000E2
1.961401015E2,7.265625000E2
1.961827682E2,6.796875000E2
1.962254348E2,6.328125000E2
1.962681015E2,6.093750000E2
1.963107682E2,5.859375000E2
1.963534348E2,6.093750000E2
1.963961015E2,3.046875000E2
1.964387682E2,9.140625000E2
1.964814348E2,9.140625000E2
1.965241015E2,8.906250000E2
1.965667682E2,1.546875000E3
1.966094348E2,8.906250000E2
1.966521015E2,2.812500000E2
1.966947682E2,4.687500000E1
1.967374348E2,3.750000000E2
1.967801015E2,3.750000000E2
1.968227682E2,4.687500000E2
1.968654348E2,1.007812500E3
1.969081015E2,7.031250000E2
1.969507682E2,3.750000000E2
1.969934348E2,3.750000000E2
1.970361015E2,7.031250000E2
1.970787682E2,3.984375000E2
1.971214348E2,4.687500000E1
1.971641015E2,4.687500000E1
1.972067682E2,7.031250000E2
1.972494348E2,2.812500000E2
1.972921015E2,2.812500000E2
1.973347682E2,2.812500000E2
1.973774348E2,3.046875000E2
1.974201015E2,3.046875000E2
1.974627682E2,2.812500000E2
1.975054348E2,3.046875000E2
1.975481015E2,4.687500000E1
1.975907682E2,7.265625000E2
1.976334348E2,3.750000000E2
1.976761015E2,4.687500000E2
1.977187682E2,3.750000000E2
1.977614348E2,6.796875000E2
1.978041015E2,6.796875000E2
1.978467682E2,6.562500000E2
1.978894348E2,2.578125000E2
1.979321015E2,4.687500000E1
1.979747682E2,4.687500000E1
1.980174348E2,2.812500000E2
1.980601015E2,4.687500000E1
1.981027682E2,1.007812500E3
1.981454348E2,2.812500000E2
1.981881015E2,9.843750000E2
1.982307682E2,1.031250000E3
1.982734348E2,1.054687500E3
1.983161015E2,1.007812500E3
1.983587682E2,9.609375000E2
1.984014348E2,7.500000000E2
1.984441015E2,8.906250000E2
1.984867682E2,8.906250000E2
1.985294348E2,7.031250000E2
1.985721015E2,2.085937500E3
1.986147682E2,7.031250000E2
1.986574348E2,7.031250000E2
1.987001015E2,7.031250000E2
1.987427682E2,1.031250000E3
1.987854348E2,7.031250000E1
1.988281015E2,4.687500000E1
1.988707682E2,2.812500000E2
1.989134348E2,7.265625000E2
1.989561015E2,1.125000000E3
1.989987682E2,6.328125000E2
1.990414348E2,3.515625000E2
1.990841015E2,1.640625000E2
1.991267682E2,3.750000000E2
1.991694348E2,4.218750000E2
1.992121015E2,2.578125000E2
1.992547682E2,2.109375000E2
1.992974348E2,7.500000000E2
1.993401015E2,6.796875000E2
1.993827682E2,6.796875000E2
1.994254348E2,7.734375000E2
1.994681015E2,3.984375000E2
1.995107682E2,7.265625000E2
1.995534348E2,3.750000000E2
1.995961015E2,7.968750000E2
1.996387682E2,7.968750000E2
1.996814348E2,2.812500000E2
1.997241015E2,7.500000000E2
1.997667682E2,2.812500000E2
1.998094348E2,7.968750000E2
1.998521015E2,5.390625000E2
1.998947682E2,6.562500000E2
1.999374348E2,3.750000000E2
1.999801015E2,3.984375000E2
2.000227682E2,2.812500000E2
2.000654348E2,3.984375000E2
2.001081015E2,4.687500000E2
2.001507682E2,4.921875000E2
2.001934348E2,9.375000000E1
2.002361015E2,3.750000000E2
2.002787682E2,3.984375000E2
2.003214348E2,3.046875000E2
2.003641015E2,3.046875000E2
2.004067682E2,4.687500000E1
2.004494348E2,3.984375000E2
2.004921015E2,2.812500000E2
2.005347682E2,5.390625000E2
2.005774348E2,5.390625000E2
2.006201015E2,7.734375000E2
2.006627682E2,7.734375000E2
2.007054348E2,7.500000000E2
2.007481015E2,5.859375000E2
2.007907682E2,4.687500000E2
2.008334348E2,3.515625000E2
2.008761015E2,2.812500000E2
2.009187682E2,6.093750000E2
2.009614348E2,3.046875000E2
2.010041015E2,5.390625000E2
2.010467682E2,6.562500000E2
2.010894348E2,6.328125000E2
2.011321015E2,4.687500000E2
2.011747682E2,6.328125000E2
2.012174348E2,6.328125000E2
2.012601015E2,6.328125000E2
2.013027682E2,5.156250000E2
2.013454348E2,2.812500000E2
2.013881015E2,5.156250000E2
2.014307682E2,7.968750000E2
2.014734348E2,4.218750000E2
2.015161015E2,4.218750000E2
2.015587682E2,7.500000000E2
2.016014348E2,7.500000000E2
2.016441015E2,7.500000000E2
2.016867682E2,7.500000000E2
2.017294348E2,7.265625000E2
2.017721015E2,2.812500000E2
2.018147682E2,7.031250000E2
2.018574348E2,7.031250000E2
2.019001015E2,6.796875000E2
2.019427682E2,6.796875000E2
2.019854348E2,3.750000000E2
2.020281015E2,5.156250000E2
2.020707682E2,3.257812500E3
2.021134348E2,7.265625000E2
2.021561015E2,5.390625000E2
2.021987682E2,7.265625000E2
2.022414348E2,6.562500000E2
2.022841015E2,6.796875000E2
2.023267682E2,6.093750000E2
2.023694348E2,6.328125000E2
2.024121015E2,2.578125000E2
2.024547682E2,2.578125000E2
2.024974348E2,2.343750000E2
2.025401015E2,2.812500000E2
2.025827682E2,1.031250000E3
2.026254348E2,1.289062500E3
2.026681015E2,6.093750000E2
2.027107682E2,7.265625000E2
2.027534348E2,7.500000000E2
2.027961015E2,7.500000000E2
2.028387682E2,8.671875000E2
2.028814348E2,7.500000000E2
2.029241015E2,6.093750000E2
2.029667682E2,9.140625000E2
2.030094348E2,6.093750000E2
2.030521015E2,5.390625000E2
2.030947682E2,8.203125000E2
2.031374348E2,6.562500000E2
2.031801015E2,7.968750000E2
2.032227682E2,7.968750000E2
2.032654348E2,7.968750000E2
2.033081015E2,8.203125000E2
2.033507682E2,8.437500000E2
2.033934348E2,8.437500000E2
2.034361015E2,3.750000000E2
2.034787682E2,8.203125000E2
2.035214348E2,7.734375000E2
2.035641015E2,2.578125000E2
2.036067682E2,6.796875000E2
2.036494348E2,2.812500000E2
2.036921015E2,2.812500000E2
2.037347682E2,2.812500000E2
2.037774348E2,4.921875000E2
2.038201015E2,4.921875000E2
2.038627682E2,6.562500000E2
2.039054348E2,6.562500000E2
2.039481015E2,5.390625000E2
2.039907682E2,7.500000000E2
2.040334348E2,7.265625000E2
2.040761015E2,6.796875000E2
2.041187682E2,6.796875000E2
2.041614348E2,6.796875000E2
2.042041015E2,3.984375000E2
2.042467682E2,5.390625000E2
2.042894348E2,5.390625000E2
2.043321015E2,2.812500000E2
2.043747682E2,2.578125000E2
2.044174348E2,1.875000000E2
2.044601015E2,2.578125000E2
2.045027682E2,7.500000000E2
2.045454348E2,7.500000000E2
2.045881015E2,7.265625000E2
2.046307682E2,7.265625000E2
2.046734348E2,7.031250000E2
2.047161015E2,1.171875000E3
2.047587682E2,7.031250000E2
2.048014348E2,7.265625000E2
2.048441015E2,6.796875000E2
2.048867682E2,6.796875000E2
2.049294348E2,6.093750000E2
2.049721015E2,6.093750000E2
2.050147682E2,6.093750000E2
2.050574348E2,6.328125000E2
2.051001015E2,6.562500000E2
2.051427682E2,7.031250000E2
2.051854348E2,4.687500000E1
2.052281015E2,2.343750000E1
2.052707682E2,7.031250000E2
2.053134348E2,2.132812500E3
2.053561015E2,6.562500000E2
2.053987682E2,6.562500000E2
2.054414348E2,6.796875000E2
2.054841015E2,6.562500000E2
2.055267682E2,6.328125000E2
2.055694348E2,6.328125000E2
2.056121015E2,6.328125000E2
2.056547682E2,3.984375000E2
2.056974348E2,6.328125000E2
2.057401015E2,5.859375000E2
2.057827682E2,3.984375000E2
2.058254348E2,3.750000000E2
2.058681015E2,3.750000000E2
2.059107682E2,5.625000000E2
2.059534348E2,3.046875000E2
2.059961015E2,2.812500000E2
2.060387682E2,2.109375000E2
2.060814348E2,3.046875000E2
2.061241015E2,2.109375000E2
2.061667682E2,2.109375000E2
2.062094348E2,2.109375000E2
2.062521015E2,4.218750000E2
2.062947682E2,7.031250000E1
2.063374348E2,1.171875000E2
2.063801015E2,1.171875000E2
2.064227682E2,3.984375000E2
2.064654348E2,4.218750000E2
2.065081015E2,4.218750000E2
2.065507682E2,5.390625000E2
2.065934348E2,4.453125000E2
2.066361015E2,6.796875000E2
2.066787682E2,3.984375000E2
2.067214348E2,3.984375000E2
2.067641015E2,6.796875000E2
2.068067682E2,7.031250000E2
2.068494348E2,7.031250000E2
2.068921015E2,7.265625000E2
2.069347682E2,7.500000000E2
2.069774348E2,7.031250000E2
2.070201015E2,6.796875000E2
2.070627682E2,7.031250000E2
2.071054348E2,4.218750000E2
2.071481015E2,6.796875000E2
2.071907682E2,4.218750000E2
2.072334348E2,3.984375000E2
2.072761015E2,3.984375000E2
2.073187682E2,3.750000000E2
2.073614348E2,3.750000000E2
2.074041015E2,3.750000000E2
2.074467682E2,8.671875000E2
2.074894348E2,9.609375000E2
2.075321015E2,4.218750000E2
